,User_ID,Game_id,Game_name,Rating
8680,156675178,72850,The Elder Scrolls V Skyrim,1.004615647213329
3451,106147454,304930,Unturned,1.1163986978454885
24874,71510748,286690,Metro 2033 Redux,1.1163020776080028
56102,12610800,33930,Arma 2 Operation Arrowhead,1.001580025155662
15394,156565178,8930,Sid Meiers Civilization V,1.0284748846188116
29571,17530772,203140,Hitman Absolution,1.447849672837091
47402,60611062,730,CounterStrike Global Offensive,2.892466375604298
31111,80779496,220,HalfLife 2,2.3151186536159414
52520,69954842,42700,Call of Duty Black Ops,1.0628529292833129
295,17995238,200510,XCOM Enemy Unknown,3.2999181403568034
50354,10450544,219640,Chivalry Medieval Warfare,2.1506407022500253
15524,76892907,8930,Sid Meiers Civilization V,1.0002885155773344
9138,78309377,113200,The Binding of Isaac,1.004763562411827
25417,90272527,42910,Magicka,3.45749342681858
9347,298950,105600,Terraria,1.9565769002196856
54347,134322141,7670,BioShock,1.4047006977598224
15083,80779496,8930,Sid Meiers Civilization V,1.8478070311646904
377,65145468,200510,XCOM Enemy Unknown,1.216993022439936
28110,118852041,1250,Killing Floor,1.169915923192718
35848,2259650,377160,Fallout 4,3.3625078975731224
20704,32126281,400,Portal,1.2088663045382804
16902,36557643,206420,Saints Row IV,1.4373000390167785
7008,8585433,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.0237224595151029
24833,24632218,286690,Metro 2033 Redux,1.3436297680554028
28491,55906572,8190,Just Cause 2,1.6374548083875635
56014,22301321,33930,Arma 2 Operation Arrowhead,1.069562686458562
24367,975449,17410,Mirrors Edge,2.628046494188226
5699,21061921,200710,Torchlight II,1.647078454417504
47696,103731895,730,CounterStrike Global Offensive,1.4898398743879566
33735,57103808,4000,Garrys Mod,1.0848903877905225
31024,15196746,220,HalfLife 2,4.81409759876065
32250,13565651,271590,Grand Theft Auto V,1.0895947588285773
9649,47384202,105600,Terraria,1.0029246990164218
9297,82046939,105600,Terraria,2.7570630145767523
26485,49893565,550,Left 4 Dead 2,2.7728765027517586
35375,101690993,22380,Fallout New Vegas,2.2620323739794634
27241,30519870,500,Left 4 Dead,4.622628436817977
25496,67579257,42910,Magicka,1.402181322426722
44811,82352462,221100,DayZ,1.9152465617216496
50738,77214425,204360,Castle Crashers,2.20382927802154
20088,36404933,620,Portal 2,2.2005133211218477
27327,63157803,500,Left 4 Dead,1.2020808554371314
27157,84455820,550,Left 4 Dead 2,1.0053933868504887
12675,10450544,40800,Super Meat Boy,1.2664901831016984
24908,9128105,286690,Metro 2033 Redux,1.027481587336487
22248,49462664,218620,PAYDAY 2,1.3541995941632936
27314,19696244,500,Left 4 Dead,1.2782018268109343
19972,26762388,620,Portal 2,4.267749613363899
22410,30519870,218620,PAYDAY 2,1.0108902915294342
53526,62990992,49520,Borderlands 2,1.100265132632487
8272,14465359,72850,The Elder Scrolls V Skyrim,1.830889852206186
35584,44314169,22490,Fallout New Vegas,1.132893769930361
36344,96400571,212680,FTL Faster Than Light,1.034718024008983
9127,101690993,113200,The Binding of Isaac,1.0098202671259218
29266,975449,219150,Hotline Miami,3.594365109996141
35314,51822361,22490,Fallout New Vegas,3.164620539476434
43231,11940338,219740,Dont Starve,2.360060303191044
16822,11794760,55230,Saints Row The Third,1.003875577804244
50401,71527252,219640,Chivalry Medieval Warfare,1.3347795378871958
26780,77214425,550,Left 4 Dead 2,1.2764557233299674
6074,11940338,203160,Tomb Raider,1.4584995132368213
291,21061921,200510,XCOM Enemy Unknown,3.654383388989228
9814,35701646,440,Team Fortress 2,3.3531147274796984
9340,71527252,105600,Terraria,2.0407120774043626
21951,73835640,24240,PAYDAY The Heist,1.585997357992072
32075,132300630,271590,Grand Theft Auto V,3.2784982162070344
31297,27279261,220,HalfLife 2,1.0488228528507348
20383,166669789,620,Portal 2,1.0102664224369575
8604,117531196,72850,The Elder Scrolls V Skyrim,1.0211033258898023
32504,8259307,12120,Grand Theft Auto San Andreas,1.022494804189246
43590,80189887,205100,Dishonored,1.1291956934768836
9785,49893565,440,Team Fortress 2,4.142735239095474
16907,187463594,206420,Saints Row IV,1.355520873975811
47271,116876958,730,CounterStrike Global Offensive,4.483845542792489
55110,80779496,107100,Bastion,1.954747660684156
22786,45974860,201790,Orcs Must Die 2,1.2321592139228912
24369,122026623,17410,Mirrors Edge,2.517810273715785
7145,51557405,207610,The Walking Dead,2.4636591478696737
6017,9823354,203160,Tomb Raider,2.43039286499388
28115,113752996,1250,Killing Floor,1.1480339244410191
9515,113752996,105600,Terraria,1.074038955922518
31333,71510748,220,HalfLife 2,1.0136140647372236
51573,148362155,10180,Call of Duty Modern Warfare 2,1.242889271067602
32145,34919318,271590,Grand Theft Auto V,1.8540774588682165
9375,48798067,105600,Terraria,1.6886798122316518
29578,81160212,203140,Hitman Absolution,1.3603825289413352
22453,2259650,218620,PAYDAY 2,1.0005506327177818
7190,26762388,207610,The Walking Dead,1.168560937226787
7178,116876958,207610,The Walking Dead,1.406364749082007
23752,92914917,4920,Natural Selection 2,1.1872824042578722
50476,48028873,219640,Chivalry Medieval Warfare,1.0342044193320552
22437,53091150,218620,PAYDAY 2,1.0034057653284942
32469,48984158,12120,Grand Theft Auto San Andreas,1.051020823994453
26521,187463594,550,Left 4 Dead 2,2.3391434277771315
31230,57603447,220,HalfLife 2,1.2103138276647178
46665,86481908,240,CounterStrike Source,1.095862108445961
35284,33865373,22490,Fallout New Vegas,3.867382642638998
57147,39622853,630,Alien Swarm,1.0813289036544935
9900,12144171,440,Team Fortress 2,2.2681811193775885
24825,55426012,286690,Metro 2033 Redux,1.4161811586237216
29318,1936551,219150,Hotline Miami,1.2284832111154014
35060,34177747,220240,Far Cry 3,3.320724980299449
54428,81585721,7670,BioShock,1.000734484024969
35655,58345543,22380,Fallout New Vegas,1.0444687148163925
47992,159800136,730,CounterStrike Global Offensive,1.1126443590452162
5716,62990992,200710,Torchlight II,1.4400528156241372
50390,44472980,219640,Chivalry Medieval Warfare,1.4314398143476952
15415,99264709,8930,Sid Meiers Civilization V,1.019050042425814
22139,118852041,218620,PAYDAY 2,2.3314706992015823
20546,38049880,400,Portal,2.14420886630454
46534,8585433,240,CounterStrike Source,1.33979526518207
55143,44472980,107100,Bastion,1.215984046632922
6116,975449,203160,Tomb Raider,1.0846653895675695
57150,81160212,630,Alien Swarm,1.0813289036544935
1567,152959594,230410,Warframe,1.5909006965938557
6899,11373749,20920,The Witcher 2 Assassins of Kings Enhanced Edition,2.57613004332729
52318,50818751,42700,Call of Duty Black Ops,1.944887133988249
31099,11373749,220,HalfLife 2,2.511348966035255
36348,83770731,212680,FTL Faster Than Light,1.0200362725623986
47336,14465359,730,CounterStrike Global Offensive,3.548819041080442
27211,70408902,550,Left 4 Dead 2,1.0010953456738294
25495,50818751,42910,Magicka,1.4255526341415918
41002,102825821,570,Dota 2,1.0097008754135457
28181,88525821,1250,Killing Floor,1.007832482774659
24910,88035166,286690,Metro 2033 Redux,1.027481587336487
5804,111754806,200710,Torchlight II,1.0192689969384343
23796,22301321,4920,Natural Selection 2,1.0131257753411478
16677,53875128,55230,Saints Row The Third,2.643164247794757
53386,99264709,49520,Borderlands 2,1.812585197570132
48150,46637811,730,CounterStrike Global Offensive,1.0465542817273827
16863,39037163,206420,Saints Row IV,2.6215372610222394
28021,63157803,1250,Killing Floor,3.305246539633586
26461,17995238,550,Left 4 Dead 2,3.3079290525557568
53558,122026623,49520,Borderlands 2,1.052038344972404
8727,122026623,72850,The Elder Scrolls V Skyrim,1.0005755452515397
31173,42657809,220,HalfLife 2,1.5732929605896295
26787,8585433,550,Left 4 Dead 2,1.2632758574502825
54049,40212239,8870,BioShock Infinite,2.861809113333876
33804,187463594,4000,Garrys Mod,1.0382823230830112
55966,17995238,33930,Arma 2 Operation Arrowhead,1.3871477427469578
14506,47384202,63380,Sniper Elite V2,1.1339256690865764
16886,92593907,206420,Saints Row IV,1.7759656652360525
24354,26762388,17410,Mirrors Edge,3.755155605549306
48401,11373749,730,CounterStrike Global Offensive,1.0066722103183738
35855,10599862,377160,Fallout 4,3.079681867172112
23735,21061921,4920,Natural Selection 2,1.4640441794389516
26584,60608576,550,Left 4 Dead 2,1.8765979992082524
56634,136135322,57300,Amnesia The Dark Descent,1.5014800626850082
20064,19085114,620,Portal 2,2.4443627907997056
55169,136135322,107100,Bastion,1.014726184997703
7001,34177747,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.0288848600313427
56599,17530772,57300,Amnesia The Dark Descent,3.301932787741598
25510,8585433,42910,Magicka,1.2734443470639802
55970,171067153,33930,Arma 2 Operation Arrowhead,1.3322626583923256
32072,17567828,271590,Grand Theft Auto V,3.4236410285450445
33354,103731895,4000,Garrys Mod,3.6196966131928825
1557,38049880,230410,Warframe,1.7155932128267817
43368,118852041,219740,Dont Starve,1.000223345152015
9315,92593907,105600,Terraria,2.4014249560961267
9456,62990992,105600,Terraria,1.204435125768735
36271,32126281,212680,FTL Faster Than Light,2.1026858968822872
55109,55426012,107100,Bastion,1.99708544255254
51617,78309377,10180,Call of Duty Modern Warfare 2,1.1557419938276596
1801,171067153,230410,Warframe,1.0205210787971004
15312,71527252,8930,Sid Meiers Civilization V,1.093779584116816
24399,10599862,17410,Mirrors Edge,1.4656917885264331
24804,53875128,286690,Metro 2033 Redux,1.7171595031329003
26912,80128229,550,Left 4 Dead 2,1.111415704518596
35150,116876958,220240,Far Cry 3,1.2463356973995283
29340,69954842,219150,Hotline Miami,1.0393670397529928
35410,53898495,22490,Fallout New Vegas,1.9322249863479164
36269,55426012,212680,FTL Faster Than Light,2.169185594610934
37863,31669242,65800,Dungeon Defenders,1.1078559823908622
10087,60611062,440,Team Fortress 2,1.518658884238393
51525,58345543,10180,Call of Duty Modern Warfare 2,1.3687054869849713
35960,31187179,377160,Fallout 4,1.072954993124465
36329,78341587,212680,FTL Faster Than Light,1.0982813714483126
32406,17530772,12120,Grand Theft Auto San Andreas,1.213863645625326
12640,36404933,40800,Super Meat Boy,1.9927200529450693
14461,138941587,63380,Sniper Elite V2,1.4739408386607442
27322,39622853,500,Left 4 Dead,1.227993394842898
20569,11373749,400,Portal,1.93989837042229
36336,135400225,212680,FTL Faster Than Light,1.0642542533897583
16738,17530772,55230,Saints Row The Third,1.4371328798369043
48088,58345543,730,CounterStrike Global Offensive,1.067026962719146
9087,31187179,113200,The Binding of Isaac,1.0747512870779206
9398,38049880,105600,Terraria,1.4985076022142243
10531,131348564,440,Team Fortress 2,1.1184453799173464
35372,54637394,22490,Fallout New Vegas,2.30679772667516
43305,43913966,219740,Dont Starve,1.12015969178369
35447,24632218,22380,Fallout New Vegas,1.6447559142177206
3614,82352462,304930,Unturned,1.0431152307348324
56616,31187179,57300,Amnesia The Dark Descent,2.1450461431307675
352,15196746,200510,XCOM Enemy Unknown,1.5333090786242374
5816,12610800,200710,Torchlight II,1.0076611674574494
32430,111754806,12120,Grand Theft Auto San Andreas,1.116712172460161
54383,15196746,7670,BioShock,1.0976863753213344
10703,87734805,440,Team Fortress 2,1.0720294944588442
13279,43955374,211820,Starbound,2.47735943581641
22058,36404933,24240,PAYDAY The Heist,1.017701453104356
21882,148362155,24240,PAYDAY The Heist,3.8639365918097752
56048,53875128,33930,Arma 2 Operation Arrowhead,1.01945925718028
43277,34177747,219740,Dont Starve,1.307434601747675
52287,19696244,42700,Call of Duty Black Ops,2.35134749411289
26928,26762388,550,Left 4 Dead 2,1.098974006375625
50503,105503045,219640,Chivalry Medieval Warfare,1.0053475935828882
20205,117531196,620,Portal 2,1.4457996512048776
46830,50818751,240,CounterStrike Source,1.0160248970861452
33729,19696244,4000,Garrys Mod,1.0905776335185533
28068,90272527,1250,Killing Floor,1.5086708031966336
35339,150033540,22380,Fallout New Vegas,2.752293887237155
50408,66650717,219640,Chivalry Medieval Warfare,1.2818080920189687
53381,57603447,49520,Borderlands 2,1.8628765787743904
20766,71510748,400,Portal,1.0643069914140542
26961,47384202,550,Left 4 Dead 2,1.074947837138763
9526,61676491,105600,Terraria,1.0584272063782505
7038,22301321,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.0017208001720783
35105,33622085,220240,Far Cry 3,1.930654058313633
32533,28472068,12120,Grand Theft Auto San Andreas,1.0068462447532456
31169,136135322,220,HalfLife 2,1.6115062319554956
16649,81943620,55230,Saints Row The Third,3.6378958842171136
32670,11149819,12210,Grand Theft Auto IV The Complete Edition,1.1771973625248062
5830,39622853,200710,Torchlight II,1.0011607829480975
57174,11794760,630,Alien Swarm,1.0441196013289131
24377,127272741,17410,Mirrors Edge,2.1556055493063355
53358,24632218,49520,Borderlands 2,2.1727420713872925
21935,62990992,24240,PAYDAY The Heist,1.84676354029062
45008,14465359,221100,DayZ,1.0004331689260382
1543,53898495,230410,Warframe,2.0463829567195817
32601,26762388,12210,Grand Theft Auto IV The Complete Edition,2.062928109596057
47385,118852041,730,CounterStrike Global Offensive,3.041401412020141
6931,117531196,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.523369080908337
20253,156675178,620,Portal 2,1.2619692665430873
13384,55426012,211820,Starbound,1.0002312227831531
35709,69009454,22380,Fallout New Vegas,1.0172589311597906
8213,81439192,72850,The Elder Scrolls V Skyrim,2.2554391142245724
3358,127272741,304930,Unturned,1.1996719763425443
55157,11149819,107100,Bastion,1.079153244362634
9252,26762388,105600,Terraria,4.033113201877683
8408,20772968,72850,The Elder Scrolls V Skyrim,1.2881281096018735
20703,15196746,400,Portal,1.2088663045382804
35342,47457723,22490,Fallout New Vegas,2.6929663113753883
16681,49462664,55230,Saints Row The Third,2.530126561837672
8254,9128105,72850,The Elder Scrolls V Skyrim,1.9581869196056376
9641,81439192,105600,Terraria,1.0043269519694995
14411,48798067,63380,Sniper Elite V2,2.7592371871275327
7194,30440303,207610,The Walking Dead,1.1272949816401463
35818,20772968,22490,Fallout New Vegas,1.000512374518808
9940,26729643,440,Team Fortress 2,2.015361601351501
20096,44314169,620,Portal 2,2.1170218600212776
13286,31669242,211820,Starbound,2.2222436317391807
43592,81170946,205100,Dishonored,1.1086482302441767
32590,20772968,12210,Grand Theft Auto IV The Complete Edition,2.4188592279623595
5806,40212239,200710,Torchlight II,1.0192689969384343
33740,45974860,4000,Garrys Mod,1.0802810641665317
15241,71390526,8930,Sid Meiers Civilization V,1.197965764821734
26830,82287546,550,Left 4 Dead 2,1.2015436039849128
55088,55906572,107100,Bastion,3.19665592882344
46516,77214425,240,CounterStrike Source,1.4074503905782425
16813,49228258,55230,Saints Row The Third,1.0121919218425162
20821,28472068,400,Portal,1.005957595934821
52361,10599862,42700,Call of Duty Black Ops,1.556694655217525
35895,36404933,377160,Fallout 4,1.9821979410562296
1566,42061089,230410,Warframe,1.5909006965938557
24844,22301321,286690,Metro 2033 Redux,1.2431570847532156
23780,82263745,4920,Natural Selection 2,1.05266317179559
29268,129117376,219150,Hotline Miami,3.418371285218063
57063,12610800,630,Alien Swarm,1.4409302325581383
27105,11403772,550,Left 4 Dead 2,1.0148586021841366
35806,12610800,22490,Fallout New Vegas,1.0008359794780533
46777,150033540,240,CounterStrike Source,1.0306259139947231
13324,77194239,211820,Starbound,1.3059077421095235
5772,27279261,200710,Torchlight II,1.0876391125814346
24382,33865373,17410,Mirrors Edge,2.0018747656542915
21978,78309377,24240,PAYDAY The Heist,1.3091149273447789
10111,127272741,440,Team Fortress 2,1.4701540190691365
29301,31669242,219150,Hotline Miami,1.69857197993053
39675,58345543,570,Dota 2,1.0753545487012777
7376,17530772,221910,The Stanley Parable,2.0603363006923847
29331,22301321,219150,Hotline Miami,1.0787340795059843
52263,77980915,42700,Call of Duty Black Ops,2.956090483099832
7344,65117175,221910,The Stanley Parable,3.739202110121992
9026,26729643,113200,The Binding of Isaac,1.6625748886975318
10293,17567828,440,Team Fortress 2,1.2494868238238128
46387,113752996,240,CounterStrike Source,2.921051672903081
19811,46028967,233450,Prison Architect,1.1614315629164271
25402,48525807,42910,Magicka,4.569578342584478
35319,26762388,22380,Fallout New Vegas,3.0478530833485022
31163,49228258,220,HalfLife 2,1.6709386662911063
20131,62990992,620,Portal 2,1.8694870079301509
37835,64973908,65800,Dungeon Defenders,1.4498716000209648
48435,81170946,730,CounterStrike Global Offensive,1.0046869055393897
32529,30440303,12120,Grand Theft Auto San Andreas,1.0068462447532456
8153,101596530,72850,The Elder Scrolls V Skyrim,2.907103046581077
50717,49462664,204360,Castle Crashers,2.911846828879138
54053,298950,8870,BioShock Infinite,2.7154319481716405
43297,81943620,219740,Dont Starve,1.1612551997543203
9826,11403772,440,Team Fortress 2,3.12235962580316
32156,39622853,271590,Grand Theft Auto V,1.7089346465302055
35854,71390526,377160,Fallout 4,3.117590218158844
33934,65145468,4000,Garrys Mod,1.0042553790525015
57088,19696244,630,Alien Swarm,1.2904983388704347
53311,24721232,49520,Borderlands 2,3.0495767142081966
31074,9823354,220,HalfLife 2,3.008590944299698
1508,73835640,230410,Warframe,4.518515509001056
38426,148362155,570,Dota 2,2.7988245919310515
35332,47384303,22490,Fallout New Vegas,2.843172946625407
7203,22301321,207610,The Walking Dead,1.062714926852013
19755,17995238,233450,Prison Architect,4.220255092328193
29629,92593907,203140,Hitman Absolution,1.0147642749286965
28817,17567828,222880,Insurgency,3.380734538863235
8409,71527252,72850,The Elder Scrolls V Skyrim,1.271877420146625
13345,33013552,211820,Starbound,1.098192608578366
16768,298950,55230,Saints Row The Third,1.161886114531399
14549,66650717,63380,Sniper Elite V2,1.0156029905731936
8697,71510748,72850,The Elder Scrolls V Skyrim,1.002691520441024
27340,44314169,500,Left 4 Dead,1.148315800413402
15287,59825286,8930,Sid Meiers Civilization V,1.132047969721893
35367,31669242,22380,Fallout New Vegas,2.3755637805149363
29336,24469287,219150,Hotline Miami,1.044770358934776
8656,57603447,72850,The Elder Scrolls V Skyrim,1.007696507089222
35828,99077905,377160,Fallout 4,4.766231835581818
54317,47457723,7670,BioShock,2.276165993389643
43533,21061921,205100,Dishonored,2.0895784955316308
35430,88035166,22490,Fallout New Vegas,1.7717708607217753
44826,31187179,221100,DayZ,1.6348681295962662
6088,48798067,203160,Tomb Raider,1.281003674276925
8283,150033540,72850,The Elder Scrolls V Skyrim,1.771134712855114
46975,80779496,240,CounterStrike Source,1.001403063215908
35162,82287546,220240,Far Cry 3,1.1427107959022869
32732,51557405,12210,Grand Theft Auto IV The Complete Edition,1.0217655719864285
13320,24469287,211820,Starbound,1.3637905121584653
13303,198735293,211820,Starbound,1.7281976184053334
32624,2753525,12210,Grand Theft Auto IV The Complete Edition,1.6309455220536455
16662,11373749,55230,Saints Row The Third,3.1171151167719677
48587,105503045,730,CounterStrike Global Offensive,1.0002590066784038
20556,44472980,400,Portal,2.0683371298405486
15192,51822361,8930,Sid Meiers Civilization V,1.3146142156032807
20497,51557405,400,Portal,2.7450499386718046
19801,51557405,233450,Prison Architect,1.2960593946316377
5744,82263745,200710,Torchlight II,1.2163119023781537
55914,78309377,33930,Arma 2 Operation Arrowhead,3.74471159343458
54017,93275329,8870,BioShock Infinite,3.961264264996883
7391,11149819,221910,The Stanley Parable,1.6422683811407857
19817,31669242,233450,Prison Architect,1.0960974681134577
35386,24469287,22490,Fallout New Vegas,2.1549730666289126
7388,298950,221910,The Stanley Parable,1.6422683811407857
22732,44472980,201790,Orcs Must Die 2,4.510367224581564
35690,72842694,22490,Fallout New Vegas,1.0249175818619451
3198,124725852,304930,Unturned,1.4630352128426307
46612,103731895,240,CounterStrike Source,1.1571888774973846
23786,2753525,4920,Natural Selection 2,1.0331345792148534
29604,82287546,203140,Hitman Absolution,1.1118505676416317
26536,43955374,550,Left 4 Dead 2,2.1922242363089217
51832,10253354,10180,Call of Duty Modern Warfare 2,1.004336039079639
3464,66650717,304930,Unturned,1.1110310379960795
9507,65958466,105600,Terraria,1.0869263283008053
9546,99264709,105600,Terraria,1.039263082686185
10052,80189887,440,Team Fortress 2,1.5976577861997203
26447,2259650,550,Left 4 Dead 2,3.8895337934975753
35817,20772968,22380,Fallout New Vegas,1.000512374518808
24830,131348564,286690,Metro 2033 Redux,1.3733098823788057
29610,9128105,203140,Hitman Absolution,1.0733739723729094
8261,51557405,72850,The Elder Scrolls V Skyrim,1.8992781703303605
16836,47457723,206420,Saints Row IV,4.30706203667577
11338,10450544,440,Team Fortress 2,1.0119903289682417
20310,124725852,620,Portal 2,1.0960831843458978
24757,38049880,286690,Metro 2033 Redux,3.002198526986919
36307,88035166,212680,FTL Faster Than Light,1.3079713274030582
7139,39037163,207610,The Walking Dead,2.715684560237804
35922,11940338,377160,Fallout 4,1.46002898873899
32401,118852041,12120,Grand Theft Auto San Andreas,1.269285626961159
47800,152959594,730,CounterStrike Global Offensive,1.29080129726407
55082,30246419,107100,Bastion,3.6899831262463576
54293,24632218,7670,BioShock,4.01946382666177
7185,58905429,207610,The Walking Dead,1.2424666316955175
12612,65145468,40800,Super Meat Boy,3.614604015001104
11635,171067153,440,Team Fortress 2,1.0043645165952384
39101,81160212,570,Dota 2,1.2714012219403226
27187,24469287,550,Left 4 Dead 2,1.0024169040411657
56663,103731895,57300,Amnesia The Dark Descent,1.1365140170642518
55945,14465359,33930,Arma 2 Operation Arrowhead,1.8312179707071656
23805,111754806,4920,Natural Selection 2,1.0052823242226552
9847,86481908,440,Team Fortress 2,2.820505512361427
25543,48984158,42910,Magicka,1.089979550102251
1512,55906572,230410,Warframe,4.045747674942566
26454,101596530,550,Left 4 Dead 2,3.545214262115029
25472,65958466,42910,Magicka,1.740675820430423
20734,72842694,400,Portal,1.1217802698440495
32383,86481908,12120,Grand Theft Auto San Andreas,1.436692611760865
9322,26729643,105600,Terraria,2.287909240846959
35973,33282871,377160,Fallout 4,1.0232653212918563
26568,148362155,550,Left 4 Dead 2,1.969345203546775
46755,38049880,240,CounterStrike Source,1.0380076085994872
28946,10450544,222880,Insurgency,1.0043157395019633
32681,86481908,12210,Grand Theft Auto IV The Complete Edition,1.1261549623370244
8590,30246419,72850,The Elder Scrolls V Skyrim,1.0264468685683172
51636,17995238,10180,Call of Duty Modern Warfare 2,1.1281619419768454
5968,147602462,203160,Tomb Raider,4.096818767075966
26821,36404933,550,Left 4 Dead 2,1.2165093595501908
13262,26729643,211820,Starbound,3.618829241974643
36318,36404933,212680,FTL Faster Than Light,1.1896536833923497
56611,19696244,57300,Amnesia The Dark Descent,2.425039178129897
22147,55906572,218620,PAYDAY 2,2.2007464132396577
53302,44472980,49520,Borderlands 2,3.3523837673538344
46820,80189887,240,CounterStrike Source,1.0180191620132093
35315,13190476,22380,Fallout New Vegas,3.124439590370056
50774,87734805,204360,Castle Crashers,1.412445153570003
22257,67579257,218620,PAYDAY 2,1.336253046324527
28057,49893565,1250,Killing Floor,1.704972402736474
53655,92593907,49520,Borderlands 2,1.0006176134533846
56114,47457723,33930,Arma 2 Operation Arrowhead,1.001580025155662
24818,99077905,286690,Metro 2033 Redux,1.5012641530174775
33378,99264709,4000,Garrys Mod,2.9313548636207334
20273,134322141,620,Portal 2,1.192780599094009
6883,66255019,20920,The Witcher 2 Assassins of Kings Enhanced Edition,3.5729650001536437
31168,53875128,220,HalfLife 2,1.6115062319554956
9091,131348564,113200,The Binding of Isaac,1.0661768747366298
6907,24632218,20920,The Witcher 2 Assassins of Kings Enhanced Edition,2.260240297452601
44961,61676491,221100,DayZ,1.0152002914045497
12611,58345543,40800,Super Meat Boy,3.7187293183322314
6049,63441290,203160,Tomb Raider,1.8100995509217128
19995,33865373,620,Portal 2,3.4078270502681764
56107,96400571,33930,Arma 2 Operation Arrowhead,1.001580025155662
35209,975449,220240,Far Cry 3,1.0055161544523266
35537,80128229,22380,Fallout New Vegas,1.238631690363992
11042,132300630,440,Team Fortress 2,1.027739439510849
16823,77194239,55230,Saints Row The Third,1.003875577804244
47860,45974860,730,CounterStrike Global Offensive,1.216494883688649
27149,122026623,550,Left 4 Dead 2,1.0067863808052535
5819,49462664,200710,Torchlight II,1.0063843062145414
31157,48984158,220,HalfLife 2,1.733281693777433
52282,43955374,42700,Call of Duty Black Ops,2.426512214267025
1832,84455820,230410,Warframe,1.0120408057736752
24788,11403772,286690,Metro 2033 Redux,2.0322084203583604
16731,11403772,55230,Saints Row The Third,1.5240104156153502
52357,30440303,42700,Call of Duty Black Ops,1.588092576294568
20105,14465359,620,Portal 2,2.0609513990194235
51473,78309377,10180,Call of Duty Modern Warfare 2,1.5842437501604292
16892,66650717,206420,Saints Row IV,1.631759656652361
33892,40212239,4000,Garrys Mod,1.0105861603650337
36353,85497862,212680,FTL Faster Than Light,1.00949995681838
55988,17530772,33930,Arma 2 Operation Arrowhead,1.1641147181422236
10319,65958466,440,Team Fortress 2,1.2271460264761471
35567,135400225,22380,Fallout New Vegas,1.1696498998847198
20360,118852041,620,Portal 2,1.0275087472990303
8080,96400571,72850,The Elder Scrolls V Skyrim,4.4737146508711465
28821,129117376,222880,Insurgency,3.004402054292004
367,36557643,200510,XCOM Enemy Unknown,1.3243720845623097
7202,47457723,207610,The Walking Dead,1.073905694468729
12629,71510748,40800,Super Meat Boy,2.403044341495699
51394,59925638,10180,Call of Duty Modern Warfare 2,2.3199487415416624
7123,69954842,207610,The Walking Dead,3.575508538788833
55133,117531196,107100,Bastion,1.3344071176560846
26999,33282871,550,Left 4 Dead 2,1.0519098601945975
21952,113752996,24240,PAYDAY The Heist,1.5712021136063383
14414,159800136,63380,Sniper Elite V2,2.5230252465055805
22794,77194239,201790,Orcs Must Die 2,1.1365642434840535
53303,2259650,49520,Borderlands 2,3.312150662390428
9576,102825821,105600,Terraria,1.0214477927870798
9953,24632218,440,Team Fortress 2,1.9488919713047408
35331,47384303,22380,Fallout New Vegas,2.843172946625407
6064,17530772,203160,Tomb Raider,1.5832365040982357
24791,54637394,286690,Metro 2033 Redux,1.968231285039024
19812,45974860,233450,Prison Architect,1.1413287645155132
47684,80189887,730,CounterStrike Global Offensive,1.5120227430170434
50826,53091150,204360,Castle Crashers,1.0474670921420008
29525,60611062,203140,Hitman Absolution,2.801912644706672
32530,30440303,12120,Grand Theft Auto San Andreas,1.0068462447532456
56971,17567828,630,Alien Swarm,2.958006644518273
50465,92914917,219640,Chivalry Medieval Warfare,1.0486328322066392
51853,69009454,10180,Call of Duty Modern Warfare 2,1.001982414952622
20642,34919318,400,Portal,1.472752759768698
6058,99077905,203160,Tomb Raider,1.6707910686807184
50488,59825286,219640,Chivalry Medieval Warfare,1.017354454646354
407,11794760,200510,XCOM Enemy Unknown,1.0485960421512177
29527,60608576,203140,Hitman Absolution,2.71534030535205
9070,58345543,113200,The Binding of Isaac,1.145838295377512
14446,60611062,63380,Sniper Elite V2,1.7634629970744395
11596,156675178,440,Team Fortress 2,1.0053226373887014
7410,55426012,221910,The Stanley Parable,1.2255192878338297
26856,14465359,550,Left 4 Dead 2,1.1678379126521343
12703,122026623,40800,Super Meat Boy,1.053827487315243
3780,53091150,304930,Unturned,1.0102134638801292
55958,77214425,33930,Arma 2 Operation Arrowhead,1.521449880978369
8464,45974860,72850,The Elder Scrolls V Skyrim,1.1484173210907709
15362,61189155,8930,Sid Meiers Civilization V,1.0472604544320685
35974,154230723,377160,Fallout 4,1.0208495930427022
54112,2259650,8870,BioShock Infinite,1.7118267328074608
26752,298950,550,Left 4 Dead 2,1.3252700414028733
36354,21061921,212680,FTL Faster Than Light,1.0077726919423111
9498,39622853,105600,Terraria,1.1031256886063625
9483,85497862,105600,Terraria,1.132880160791673
31162,48798067,220,HalfLife 2,1.6709386662911063
12650,11403772,40800,Super Meat Boy,1.668872711228766
43523,101596530,205100,Dishonored,2.4737879107733445
20713,73495968,400,Portal,1.1994042404065128
8450,66650717,72850,The Elder Scrolls V Skyrim,1.1840221302791831
8225,72842694,72850,The Elder Scrolls V Skyrim,2.155226529250536
